0.006166115857778648, 120.98916483141299
0.0069911092444954435, 187.13527565154757
0.007836506933262278, 278.0476705881143
0.008783812749963144, 401.9020075936781
0.00984576744247838, 586.9580957870022
0.011036212384631882, 863.1468500283889
0.01237048007260186, 1260.5834803129799
0.013865552250168216, 1791.001080326139
0.015719539027583936, 2621.6798720101256
0.018026057254433986, 3997.222072796316
0.02067022182545251, 5922.1003695899035
0.023972128890221708, 8508.285202083978
0.028120725300661675, 12735.321987212901
0.03405618108414442, 20151.937611187564
0.040037279395099684, 28227.524090538667
0.04706668078513082, 37622.93881580532
0.0557163719327481, 57354.37490405255
0.06376707602715158, 76436.32507992347
0.07093571451621676, 90683.70730286527
0.08638360753825128, 142866.22765964875
0.10478837696179368, 207925.35165921753
0.12365013699818063, 278399.21607992647
0.13807007523901907, 328929.3415695259
0.17405164105937668, 471208.9422427703
0.2088176523351254, 640974.9339556919
0.23824273083466646, 879935.4118859936
0.2939054655484884, 1177982.8154032684
0.34309285450578564, 1538589.4012285713
0.4161917335407669, 2239239.7948080753
0.4636121860297027, 3083203.5331735476
0.5453659073738224, 4454037.682320074
0.6183311196600108, 5659005.71143387
0.7314512677370767, 9324934.648784146
0.8483078447278689, 13551785.67627668
0.9806403939584397, 19631660.319794342
1.1674352200541775, 32513296.338357024
1.3539452840705763, 47270451.04476016
1.5417638403727156, 71154204.23883508
1.8214644166921399, 115370639.26992555
2.0886564969465455, 171503314.70651647
2.433242529633617, 272895746.44004226
2.9077338942196027, 467412172.55356354
3.3340535596889733, 661423614.639182
3.730215090776533, 995331458.5113006
4.434602965581649, 1607041423.9798212
4.97042409340017, 2236553513.750337
5.687993888431373, 3421712661.0830746
6.763297136730001, 5560266063.473468
7.6670974637540645, 7725029170.51129
8.401066165872288, 11410469959.4006
10.197684484760806, 18396055532.133743
12.667526750568541, 38700556705.29201
15.376632052896193, 62634696994.409454
17.631962312035242, 92001334812.81561
19.537893436156068, 122224795571.91617
